date,open,high,low,close,volume,amount
2022-10-13,48.6884,48.6884,46.4908,46.4908,13406883.0,648834916.0
2022-10-14,47.907,50.2023,47.321,47.614,17189202.0,853832071.0
2022-10-17,46.9303,48.6395,44.5862,47.7117,20835063.0,989610054.0
2022-10-18,49.0302,50.4464,47.8582,50.2511,17303862.0,877880760.0
2022-10-19,49.7139,49.8116,46.442,46.5396,19138185.0,929339384.0
2022-10-20,44.7327,45.5141,42.1445,42.5352,49805041.0,2224745399.0
2022-10-21,42.7794,43.0724,38.9214,39.0679,46403229.0,1909690143.0
2022-10-24,37.1145,38.5796,33.6961,34.1356,54055655.0,1972468212.0
2022-10-25,34.1844,37.554,32.7194,35.6983,56369329.0,2044623659.0
2022-10-26,35.4541,38.5307,34.7216,36.968,43640972.0,1658556421.0
2022-10-27,39.0679,39.5562,34.1844,34.9169,40799957.0,1521546166.0
2022-10-28,34.6728,35.2099,31.0101,32.0357,51572976.0,1713519297.0
2022-10-31,31.8892,33.3542,31.2543,31.5473,42108340.0,1388721298.0
2022-11-01,32.0357,36.9192,31.5962,36.2843,58607696.0,2075832041.0
2022-11-02,35.6983,36.675,33.7449,36.3331,39130459.0,1421338318.0
2022-11-03,35.1123,37.2122,34.8193,35.3076,27111247.0,995498415.0
2022-11-04,35.6983,42.0468,35.6495,40.9236,72084760.0,2961805090.0
2022-11-07,40.3376,45.6606,39.8004,44.2932,54355328.0,2431729358.0
2022-11-08,44.6351,45.6606,43.0235,44.6839,29840953.0,1359085155.0
2022-11-09,45.0746,46.6373,43.2189,43.463,34180295.0,1554888276.0
2022-11-10,41.9492,41.9492,39.4097,39.8004,39867483.0,1647742798.0
2022-11-11,45.5141,47.2722,44.5374,46.7838,58947324.0,2783233130.0
2022-11-14,49.1279,49.4697,44.7816,46.0513,44360489.0,2116409198.0
2022-11-15,45.9048,53.1812,45.6118,50.9836,70933474.0,3633830602.0
2022-11-16,50.9836,51.6673,49.0302,51.5696,48173975.0,2489357079.0
2022-11-17,49.8116,53.23,47.6628,52.351,45126932.0,2318725458.0
2022-11-18,54.6951,56.0624,51.8626,53.0347,48280189.0,2680415501.0
2022-11-21,50.7883,54.3044,48.6395,52.3998,33716134.0,1798252664.0
2022-11-22,51.8626,52.8882,48.6395,49.0791,32658564.0,1676262245.0
2022-11-23,50.0557,52.937,49.9092,51.8626,44351774.0,2338444045.0
2022-11-24,52.1556,53.6695,51.9115,52.4975,17048817.0,921076751.0
2022-11-25,52.6928,52.7417,49.4697,49.6162,23385579.0,1199784646.0
2022-11-28,46.8815,50.2511,46.2955,49.5186,22053680.0,1101442717.0
2022-11-29,51.0324,53.6207,50.0557,53.523,29349530.0,1568148163.0
2022-11-30,53.4254,55.5253,52.1556,55.2322,25674857.0,1422989284.0
2022-12-01,58.6019,60.1646,54.4509,56.3554,54382311.0,3173287087.0
2022-12-02,57.0391,59.5297,56.6973,58.6019,42187220.0,2517304398.0
2022-12-05,62.3133,62.3133,59.9204,62.1668,57747905.0,3623047128.0
2022-12-06,60.7506,65.1457,60.7018,62.1668,34271116.0,2207348462.0
2022-12-07,61.7761,66.3178,59.6274,60.4087,46482107.0,3020296323.0
2022-12-08,60.7018,67.1968,60.7018,67.0991,44125559.0,2943208734.0
2022-12-09,67.3921,70.3222,65.6341,68.4665,62791810.0,4400961362.0
2022-12-12,67.5875,70.6641,65.8294,66.4154,30653786.0,2118730124.0
2022-12-13,66.4154,71.2012,66.1224,69.3944,34347659.0,2456768391.0
2022-12-14,70.1269,71.4943,67.8805,69.3455,24723394.0,1760823686.0
2022-12-15,69.199,69.8827,66.4643,67.0991,18719748.0,1296885485.0
2022-12-16,66.4154,69.3455,65.1946,67.8805,24986674.0,1725641308.0
2022-12-19,67.8805,71.2012,67.3433,68.6618,19469938.0,1381537678.0
2022-12-20,68.3688,68.3688,63.9737,65.3411,26582768.0,1786140405.0
2022-12-21,65.5852,66.5131,64.4132,65.5364,14074975.0,943269122.0
2022-12-22,67.8316,70.5664,67.148,70.1269,30303120.0,2149570605.0
2022-12-23,68.7107,71.4454,66.6596,67.734,29153554.0,2056633666.0
2022-12-28,69.492,72.2756,69.3455,71.3966,33092742.0,2413775259.0
2022-12-29,70.078,70.5664,68.4665,69.0037,24517831.0,1736030253.0
2022-12-30,70.8106,71.5919,68.8083,69.3944,19282425.0,1381517036.0
2023-01-03,69.1013,72.5198,68.4665,71.8849,22687813.0,1651789408.0
2023-01-04,72.471,76.3777,71.5919,75.7429,36302156.0,2778832553.0
2023-01-05,77.8428,78.966,76.4754,77.5009,38861764.0,3101385721.0
2023-01-06,78.1358,78.7218,75.2545,76.3777,27446149.0,2173492005.0
2023-01-09,78.1358,78.5265,76.5731,77.9893,23582621.0,1878745681.0
2023-01-10,78.087,78.4776,74.0825,75.9382,23566547.0,1825416498.0
2023-01-11,76.1336,77.4033,74.6197,74.9127,23811793.0,1847116443.0
2023-01-12,75.401,75.401,70.1757,71.5431,44263209.0,3268386035.0
2023-01-13,71.5431,72.8128,71.1524,72.6663,17739151.0,1307197217.0
2023-01-16,72.764,73.5942,68.7595,69.8339,23110934.0,1667723832.0
2023-01-17,69.8339,72.7151,69.199,69.8339,19724340.0,1423287639.0
2023-01-18,69.8339,71.4943,68.1735,70.8106,24396147.0,1755117714.0
2023-01-19,67.9781,68.1735,66.0736,66.5619,32539045.0,2232470898.0
2023-01-20,67.2456,68.8572,66.5619,68.4665,20863961.0,1453572380.0
2023-01-26,70.5176,70.7129,68.6618,70.0292,15777581.0,1124269050.0
2023-01-27,70.3222,71.4943,70.0292,71.0059,15916816.0,1154793618.0
2023-01-30,72.2756,72.2756,66.5131,67.0015,38323215.0,2698990876.0
2023-01-31,67.3433,68.8572,66.0736,67.0503,22774317.0,1567313520.0
2023-02-01,67.7828,69.9804,65.8294,69.7362,22377570.0,1573394834.0
2023-02-02,71.1036,72.2756,68.8572,69.199,19889363.0,1431453581.0
2023-02-03,68.8572,70.5664,67.148,67.6363,17847896.0,1241657289.0
2023-02-06,65.7317,65.7317,63.29,64.2179,25755767.0,1689183010.0
2023-02-07,64.169,66.3666,63.7295,65.0481,16119321.0,1072781398.0
2023-02-08,64.8527,65.1457,60.5552,61.0436,41228599.0,2603648476.0
2023-02-09,60.5064,63.4853,59.8716,63.4853,23135942.0,1468955458.0
2023-02-10,62.3621,62.9482,59.6274,59.8716,24818601.0,1536706769.0
2023-02-13,59.5785,62.4598,58.6995,61.7761,21704991.0,1357954588.0
2023-02-14,62.5086,62.5086,60.6041,60.7506,20510061.0,1286313657.0
2023-02-15,60.7994,61.2878,59.0414,59.3344,15733777.0,960443021.0
2023-02-16,60.2622,62.4598,60.0181,60.4576,22061119.0,1383040591.0
2023-02-17,60.2622,61.3366,58.3577,58.553,16377389.0,993693224.0
2023-02-20,58.0647,59.9204,57.2833,59.3344,16883854.0,1017311092.0
2023-02-21,58.7484,59.1879,55.0369,55.6229,31618880.0,1819049183.0
2023-02-22,55.1834,55.7694,53.7184,54.2067,29490435.0,1640248404.0
2023-02-23,53.7672,54.7927,52.5952,53.7672,25845997.0,1422525168.0
2023-02-24,53.4742,53.7184,51.5208,51.6185,25071606.0,1341418666.0
2023-02-27,50.5929,53.7184,50.3488,52.937,27128115.0,1465815318.0
2023-02-28,52.058,52.7905,50.6906,51.2766,28583472.0,1508079019.0
2023-03-01,51.3255,55.2811,51.179,54.7439,36986358.0,2034081058.0
2023-03-02,53.23,54.8904,53.23,54.3044,19120463.0,1057116227.0
2023-03-03,56.1113,58.3088,55.6229,57.381,31036902.0,1813529979.0
2023-03-06,57.381,58.1135,55.0369,56.2578,22402290.0,1289558679.0
2023-03-07,56.0136,57.1856,53.7672,54.5486,21669574.0,1226498822.0
2023-03-08,53.1812,53.6695,52.351,53.0835,17473992.0,947877949.0
2023-03-09,52.8393,53.2789,51.7161,51.8626,12068363.0,646248534.0
2023-03-10,50.3488,50.3976,48.5419,49.0302,42677520.0,2152847002.0
2023-03-13,50.2023,52.6928,49.8116,51.0813,27349789.0,1432710382.0
2023-03-14,50.8371,51.3743,48.5419,48.8837,20626651.0,1047662750.0
2023-03-15,50.1534,51.5696,49.6651,50.1046,16523787.0,853395578.0
2023-03-16,48.6395,51.1301,48.6395,49.9581,15907565.0,813541511.0
2023-03-17,51.5696,52.7417,50.8859,52.1556,27353918.0,1458024531.0
2023-03-20,51.8138,52.7905,50.5929,51.765,16609033.0,879109752.0
2023-03-21,52.0091,52.4487,50.5441,52.058,15408504.0,815804942.0
2023-03-22,52.5952,55.0369,52.5952,52.7417,22144012.0,1216479461.0
2023-03-23,52.7417,55.5253,51.9115,55.2811,21760853.0,1206386292.0
2023-03-24,54.7439,56.6485,54.1579,55.5741,20418281.0,1160743127.0
2023-03-27,55.5741,56.1601,53.3277,54.109,22736086.0,1266171671.0
2023-03-28,54.8416,55.2811,53.3765,54.109,19259513.0,1071375020.0
2023-03-29,55.9648,58.2112,54.2555,54.9392,28552514.0,1631569392.0
2023-03-30,57.7717,60.4576,57.1368,58.0158,55892243.0,3365199753.0
2023-03-31,59.3832,59.9204,58.5042,59.0414,20004974.0,1212581021.0
2023-04-03,58.846,59.432,55.6718,57.0391,25997991.0,1510034544.0
2023-04-04,56.9903,56.9903,54.2067,55.5741,21341711.0,1204987198.0
2023-04-06,54.1579,55.0857,53.0835,54.8416,20597431.0,1137188992.0
2023-04-11,55.0857,55.8183,53.7672,54.8904,17652918.0,989007806.0
2023-04-12,54.8904,55.1834,51.8626,52.8393,23031709.0,1253563493.0
2023-04-13,51.179,53.4742,50.8859,53.4742,18095319.0,968084822.0
2023-04-14,53.7184,54.8904,52.3022,52.7905,18069750.0,986129140.0
2023-04-17,51.765,53.9137,51.0324,53.5719,22468751.0,1205410725.0
2023-04-18,52.937,52.9858,51.5696,52.8393,21252962.0,1140662401.0
2023-04-19,52.3022,52.5463,49.9092,50.4953,27991322.0,1458652766.0
2023-04-20,49.6162,49.6162,47.2722,47.8582,43458299.0,2144961748.0
2023-04-21,47.4187,48.5419,47.0768,47.4187,15863034.0,774726803.0
2023-04-24,47.614,49.6651,47.5163,48.8837,18628592.0,931482668.0
2023-04-25,48.2977,48.6395,46.3443,46.9792,17103309.0,825024956.0
2023-04-26,46.8815,50.0069,46.735,49.5674,24426104.0,1220046029.0
2023-04-27,49.1767,50.4953,48.7372,50.1534,14197072.0,721001440.0
2023-04-28,50.1534,51.8138,49.8116,50.1046,16516636.0,855785154.0
2023-05-02,51.2766,51.5208,49.0302,49.6651,4842631.0,247394126.0
2023-05-03,48.493,49.3232,48.2489,49.1767,5963475.0,298079180.0
2023-05-04,49.4697,50.3976,48.786,49.2744,8713902.0,441956492.0
2023-05-05,50.2023,51.2766,49.5186,50.5441,13168305.0,680793133.0
2023-05-08,50.7394,51.2766,50.1046,50.6418,10318057.0,535226506.0
2023-05-09,50.6418,50.6418,48.493,48.8837,14158705.0,715567170.0
2023-05-10,48.9325,50.2023,48.2489,49.7627,10885730.0,550280606.0
2023-05-11,49.9092,50.2999,48.9325,49.8604,10823619.0,549133385.0
2023-05-12,51.1301,51.7161,49.7139,49.8604,14210191.0,734633333.0
2023-05-15,49.0791,51.9603,48.9325,51.4231,15372268.0,803080976.0
2023-05-16,52.1556,52.7417,51.5208,51.765,11646718.0,620403517.0
2023-05-17,52.058,53.4742,51.0813,51.3743,16840543.0,899945746.0
2023-05-18,52.1068,52.9858,50.8859,51.3255,10266470.0,541492114.0
2023-05-19,50.5441,50.5929,48.1512,48.8837,21427896.0,1071951377.0
2023-05-22,49.3232,52.8393,48.9814,52.2533,25695748.0,1360235686.0
2023-05-23,53.9625,55.7694,53.6207,53.8649,41019304.0,2295153091.0
2023-05-24,53.8649,55.1834,53.1812,54.2555,24657048.0,1370070223.0
2023-05-25,54.109,55.0857,52.0091,52.5463,26187178.0,1433740471.0
2023-05-29,53.4742,53.816,49.6651,50.0069,24896456.0,1294776412.0
2023-05-30,50.6906,53.523,50.2023,53.23,24168652.0,1289042665.0
2023-05-31,52.5463,52.7417,50.1046,51.765,68326353.0,3604441473.0
2023-06-01,51.2278,54.0114,50.5929,52.3022,29763977.0,1600982814.0
2023-06-02,53.816,56.2089,53.7672,55.7694,44509055.0,2529315875.0
2023-06-05,56.6485,56.7461,55.0857,56.1601,18240841.0,1047363926.0
2023-06-06,55.7694,56.3554,54.2067,54.8904,17404258.0,986123744.0
2023-06-07,56.2578,57.5763,56.2578,57.088,23952965.0,1398030967.0
2023-06-08,56.6485,56.8926,54.7439,55.4764,21462205.0,1219207816.0
2023-06-09,56.1601,57.2833,55.4276,57.0391,15916914.0,924168891.0
2023-06-12,57.5763,58.3088,57.088,58.26,17042354.0,1007405355.0
2023-06-13,58.0158,58.5042,56.9415,57.967,25243788.0,1497539400.0
2023-06-14,58.2112,59.139,56.8438,57.7228,17572098.0,1045984046.0
2023-06-15,58.9925,59.9692,58.2112,59.7251,27539014.0,1671165176.0
2023-06-16,59.9692,60.5552,58.2112,58.5042,69257174.0,4175385279.0
2023-06-19,57.8693,58.2112,55.4764,56.4531,22453292.0,1292813999.0
2023-06-20,56.1113,56.7461,54.7927,55.3299,12524731.0,711124321.0
2023-06-21,54.2555,54.6951,53.2789,53.6207,15227403.0,837690448.0
2023-06-23,53.6207,54.109,52.5463,52.8882,6362333.0,344699610.0
2023-06-26,52.8882,53.7672,52.2533,53.1323,13876289.0,754048579.0
2023-06-27,53.7184,55.5741,53.4254,54.8904,15335001.0,860947620.0
2023-06-28,54.8904,55.6718,54.0114,55.3787,12233995.0,690206636.0
2023-06-29,55.1346,55.2811,53.1812,53.9137,11838933.0,655075665.0
2023-06-30,53.9625,53.9625,51.8626,52.3022,17087733.0,916553393.0
2023-07-03,52.8393,55.0369,52.5952,54.3044,12692078.0,702057251.0
2023-07-04,54.0602,54.9881,53.7184,54.4509,8455864.0,471290540.0
2023-07-05,54.3044,54.6462,52.9858,53.9625,6103607.0,335414186.0
2023-07-06,53.2789,54.0114,51.5696,52.5463,11852043.0,635341720.0
2023-07-07,52.2045,52.3022,49.4697,51.2766,22183654.0,1152340356.0
2023-07-10,52.4975,53.523,52.3022,52.8393,12229323.0,662216595.0
2023-07-11,53.6695,54.0114,52.3022,52.4487,10188726.0,551613311.0
2023-07-12,53.0835,55.4764,52.8882,54.1579,23830899.0,1330370529.0
2023-07-13,56.1601,58.6019,55.9648,58.4553,39894915.0,2358742249.0
2023-07-14,59.0414,59.5785,57.6252,58.2112,21399047.0,1277804196.0
2023-07-18,57.3321,57.5275,55.4276,55.8671,15543281.0,890899774.0
2023-07-19,55.3787,56.8438,54.5974,56.5508,13486911.0,770213703.0
2023-07-20,57.1368,58.6995,55.3787,55.6718,19175823.0,1112984972.0
2023-07-21,55.7206,58.6995,55.7206,58.3577,22698898.0,1345754567.0
2023-07-24,57.088,58.6995,56.6973,56.9903,15183891.0,894795906.0
2023-07-25,60.5552,62.0203,60.0669,61.825,47233534.0,2961110877.0
2023-07-26,61.3366,62.0203,60.6041,61.8738,18048551.0,1134941829.0
2023-07-27,62.8505,63.7295,61.2878,62.5575,25791252.0,1644610906.0
2023-07-28,61.1901,64.9992,60.9948,63.9249,30021732.0,1961433722.0
2023-07-31,66.8549,69.5409,65.0481,65.6341,52731429.0,3644706156.0
2023-08-01,69.3455,70.8106,65.7317,66.4154,53774059.0,3732778680.0
2023-08-02,65.5852,66.3178,63.1923,64.0714,25115578.0,1656054429.0
2023-08-03,64.0225,66.3666,63.7295,65.4387,18358220.0,1226023908.0
2023-08-04,67.4898,69.5409,66.0248,67.2456,24430606.0,1690737825.0
2023-08-07,66.9526,67.1968,65.8294,66.9526,10816743.0,737165874.0
2023-08-08,66.0248,66.2201,63.8272,64.8039,18791757.0,1248215989.0
2023-08-09,64.5109,67.0015,63.7295,66.7573,17768280.0,1192588891.0
2023-08-10,66.5619,67.8805,65.7317,67.5386,13416178.0,920692896.0
2023-08-11,67.5875,67.6851,64.9992,65.5364,13075614.0,880514444.0
2023-08-14,64.0225,64.8039,62.704,64.3155,21279881.0,1387923110.0
2023-08-15,64.2667,65.1457,61.7761,63.1435,15924261.0,1027402488.0
2023-08-16,61.6296,62.8993,61.0436,61.5808,14953844.0,945257547.0
2023-08-17,60.6041,63.4365,59.432,62.8993,20594655.0,1312759580.0
2023-08-18,62.118,63.7295,61.6784,62.118,17104709.0,1096052755.0
2023-08-21,60.9948,62.118,59.5785,60.0181,21425450.0,1328633407.0
2023-08-22,60.6041,61.8738,58.7972,61.0436,22102602.0,1367537841.0
2023-08-23,61.1413,63.9737,58.9925,62.8993,33349955.0,2112653687.0
2023-08-24,63.1435,66.6596,63.1435,66.3178,33909040.0,2268412276.0
2023-08-25,65.0969,66.3178,63.6807,63.7295,24489382.0,1619151542.0
2023-08-28,67.3921,67.5875,64.462,64.9016,19920042.0,1336408594.0
2023-08-29,65.4387,67.3921,65.3411,67.0503,22131805.0,1513192076.0
2023-08-30,67.6851,67.9781,62.9482,63.4365,40491475.0,2681859511.0
2023-08-31,64.2667,64.8527,62.3133,62.704,27263500.0,1764737845.0
2023-09-04,64.5109,65.3899,63.3388,63.9737,36964735.0,2426400352.0
2023-09-05,63.583,64.3644,63.0947,63.4853,15876722.0,1035050017.0
2023-09-06,62.8993,64.4132,62.704,64.1202,18140835.0,1182265475.0
2023-09-07,63.9737,63.9737,62.3621,62.8017,11964159.0,772507252.0
2023-09-11,60.7994,64.0714,60.2622,63.4853,21216283.0,1356739580.0
2023-09-12,62.7528,63.9249,62.3621,62.997,9480935.0,613251778.0
2023-09-13,63.3877,63.7783,62.1668,62.8017,9692343.0,624104484.0
2023-09-14,63.29,63.583,62.5575,63.3877,7601768.0,491854046.0
2023-09-15,64.1202,64.2179,62.2645,63.6318,18336686.0,1193840159.0
2023-09-18,62.6551,63.4365,62.0203,62.2156,11506747.0,737376162.0
2023-09-19,62.2645,62.4598,61.0436,62.118,11919251.0,754086145.0
2023-09-20,62.118,62.118,59.432,60.4576,20104436.0,1241304358.0
2023-09-21,59.432,59.432,58.0158,58.9925,19381159.0,1163017940.0
2023-09-22,58.6995,62.3621,58.6507,62.0203,21549317.0,1356322571.0
2023-09-25,62.0203,62.0203,60.1646,60.4087,10853752.0,673712903.0
2023-09-26,60.4576,60.4576,58.9437,59.5785,16951340.0,1032750765.0
2023-09-27,59.8716,61.7273,59.8227,60.6529,12169352.0,759674968.0
2023-09-28,60.6041,61.1413,59.9204,60.6041,11583103.0,717777647.0
2023-09-29,61.3854,62.118,60.4087,61.3854,7633954.0,480676376.0
2023-10-03,60.4087,61.3854,59.6274,61.1413,6522399.0,405783441.0
2023-10-04,61.1413,61.1413,59.6762,59.8227,4654460.0,285820233.0
2023-10-05,59.9692,60.6041,59.432,59.432,4873185.0,298527633.0
2023-10-06,60.5552,60.9459,59.7251,60.4576,4465494.0,276695070.0
2023-10-09,61.4343,61.7273,59.7251,61.0436,5307805.0,331592137.0
2023-10-10,61.9226,63.583,61.7761,62.411,15109359.0,972787950.0
2023-10-11,63.583,63.876,61.7273,62.8505,14405731.0,929032552.0
2023-10-12,63.4853,64.169,63.0947,63.4853,16348983.0,1064052421.0
2023-10-13,61.6784,63.4853,61.5808,61.9226,13135841.0,837041961.0
2023-10-16,61.6296,62.3133,60.3599,60.9948,14135644.0,881029805.0
2023-10-17,61.8738,61.9715,59.5785,60.1157,17405300.0,1073056615.0
2023-10-18,59.6274,60.1157,54.4509,54.7439,43349735.0,2493524510.0
2023-10-19,55.2811,56.2089,53.523,54.7927,26202047.0,1474452371.0
2023-10-20,54.2067,55.9159,54.0114,55.2322,16838915.0,954962952.0
2023-10-24,55.2322,55.5253,51.3255,52.3998,30150569.0,1624446087.0
2023-10-25,54.9392,55.5253,49.3232,50.3488,42431094.0,2243180341.0
2023-10-26,50.3488,51.9115,49.6162,50.9348,19002720.0,983663060.0
2023-10-27,51.179,51.472,49.8604,50.7394,18144562.0,941787103.0
2023-10-30,50.1534,50.7883,48.2977,48.8349,38307518.0,1920421986.0
2023-10-31,48.9814,49.4697,48.4442,49.1767,17078182.0,857154208.0
2023-11-01,49.4209,50.5441,49.2256,50.1534,15452918.0,790870581.0
2023-11-02,50.7394,51.7161,50.2511,50.5929,15002820.0,782243457.0
2023-11-03,51.0813,53.9137,50.8859,53.523,23751041.0,1285829621.0
2023-11-06,56.1601,57.4298,55.4276,57.3321,30772800.0,1783528252.0
2023-11-07,56.1601,56.795,55.3299,56.502,16361977.0,942251462.0
2023-11-08,56.6485,57.8693,55.8183,56.0624,17770813.0,1034580948.0
2023-11-09,56.6485,56.8438,55.6718,56.1113,7855507.0,451548233.0
2023-11-10,55.5253,55.5253,53.0347,53.3277,18208011.0,1001013870.0
2023-11-13,53.9137,56.0136,53.7184,55.9159,17802703.0,1000592703.0
2023-11-14,56.502,56.5996,54.2555,55.0857,13214219.0,746046534.0
2023-11-15,57.5763,57.5763,55.6718,56.8926,25526210.0,1480541083.0
2023-11-16,59.5785,59.5785,57.674,58.6019,35007149.0,2102789808.0
2023-11-17,57.2833,58.3088,56.9415,57.2345,18913638.0,1113821864.0
2023-11-20,57.967,59.0902,56.7461,58.6995,18347726.0,1097858814.0
2023-11-21,59.3832,60.7994,56.6973,57.1368,30133813.0,1810423196.0
2023-11-22,57.381,60.2134,57.1368,58.7972,29757654.0,1792632034.0
2023-11-23,58.7972,59.4809,58.1623,59.2855,11945465.0,721472756.0
2023-11-24,59.2855,59.2855,57.7717,57.8693,9615943.0,574598811.0
2023-11-27,58.553,58.6507,56.2578,57.2345,11362068.0,663235246.0
2023-11-28,57.674,57.674,54.3044,54.9881,27637361.0,1560056631.0
2023-11-29,55.5253,55.8183,53.6207,55.6229,19634801.0,1107852326.0
2023-11-30,55.8671,56.6485,54.7927,56.3554,17042743.0,979171130.0
2023-12-01,56.3554,56.5996,54.9881,55.8671,26761931.0,1531869046.0
2023-12-04,55.6718,55.8671,53.23,53.6695,21292293.0,1180116134.0
2023-12-05,53.6207,53.6207,51.8138,52.6928,17049447.0,915486002.0
2023-12-06,52.7417,54.1579,51.765,53.8649,15397659.0,839450704.0
2023-12-07,53.6207,53.6207,51.8626,52.8882,16068117.0,864560197.0
2023-12-08,53.23,53.8649,51.8138,52.5952,15639290.0,840322470.0
2023-12-11,51.2766,52.1556,50.5929,51.8138,17151983.0,900159954.0
2023-12-12,51.8138,53.9625,51.3743,53.523,16327460.0,892234744.0
2023-12-13,53.4254,53.5719,52.2533,53.0347,9735457.0,527174921.0
2023-12-14,54.2555,55.1834,52.1068,52.6928,14505600.0,790381847.0
2023-12-15,54.109,54.9881,53.2789,53.9137,20366246.0,1129349384.0
2023-12-18,53.9137,54.7439,53.2789,53.5719,11844327.0,653514863.0
2023-12-19,53.5719,54.109,52.8393,53.523,10681977.0,585664116.0
2023-12-20,54.2067,54.7927,52.8882,53.1812,9338624.0,512385315.0
2023-12-21,52.4487,53.1323,51.8626,52.7417,7946787.0,426884859.0
2023-12-22,53.4254,54.0114,47.8093,48.9325,49440456.0,2492504498.0
2023-12-27,50.2511,50.5929,48.9814,49.3721,17543346.0,890826083.0
2023-12-28,49.0302,51.8626,48.2,51.2766,26408259.0,1361967026.0
2023-12-29,51.5208,52.2045,50.6906,51.7161,11968531.0,629282414.0
2024-01-02,52.7417,53.0835,50.2511,50.7883,11759630.0,617066747.0
2024-01-03,50.2511,51.0324,49.4209,50.8859,9869391.0,508184321.0
2024-01-04,51.0813,51.0813,49.6651,50.0069,10409899.0,533095858.0
2024-01-05,49.6162,50.0557,48.7372,49.1767,11884593.0,598803123.0
2024-01-08,49.8116,49.8116,47.8093,48.0535,12882623.0,634676064.0
2024-01-09,48.2489,48.8349,46.149,46.442,17059850.0,821053987.0
2024-01-10,45.9048,47.3698,45.1234,47.2233,11307525.0,541831364.0
2024-01-11,46.8326,48.3954,46.4908,47.6628,14869917.0,725195810.0
2024-01-12,47.4187,48.1024,46.8326,47.1257,6820274.0,330470141.0
2024-01-15,47.3698,47.3698,45.1234,45.5141,15555177.0,727620559.0
2024-01-16,44.9769,46.0513,44.4397,44.8793,14807545.0,682300770.0
2024-01-17,44.2444,44.2444,41.6561,42.0957,29199791.0,1271640016.0
2024-01-18,42.3398,42.5352,41.3143,42.0468,20908808.0,896924178.0
2024-01-19,41.998,43.0724,40.0446,40.5818,26725007.0,1119204605.0
2024-01-22,40.826,41.5585,39.6051,40.0446,21763868.0,897747852.0
2024-01-23,40.0934,42.291,39.8493,41.3631,19316111.0,818522657.0
2024-01-24,42.5352,44.0491,41.6561,43.6095,30183755.0,1331249834.0
2024-01-25,43.6095,43.9514,42.291,43.5607,21845232.0,971416741.0
2024-01-26,43.4142,43.4142,41.4608,41.705,22611306.0,981347110.0
2024-01-29,41.6073,42.5352,40.9725,41.4608,17534378.0,745851128.0
2024-01-30,40.5818,40.7283,39.3609,39.5562,19814483.0,808319242.0
2024-01-31,39.7516,39.7516,37.8959,38.1889,17379154.0,684376606.0
2024-02-01,38.2377,40.4841,38.2377,40.1423,17943678.0,731197947.0
2024-02-02,41.2166,41.6561,38.7261,38.9214,20219060.0,821179227.0
2024-02-05,38.5796,40.3376,37.5052,39.1656,16897423.0,674410552.0
2024-02-06,39.1656,42.9259,39.1656,42.6817,26393272.0,1130460796.0
2024-02-07,43.0235,44.1467,41.7538,42.1933,32427373.0,1415573596.0
2024-02-08,42.2422,43.0724,41.412,41.7538,15476129.0,665590295.0
2024-02-09,41.7538,41.998,40.5329,41.5096,4937400.0,208593193.0
2024-02-14,39.6051,42.7305,39.6051,42.584,8761291.0,372852011.0
2024-02-15,42.4863,43.3165,41.8027,43.1212,9422637.0,412734790.0
2024-02-16,42.9259,44.4397,42.4863,44.0491,10132941.0,455009510.0
2024-02-19,43.5119,43.5119,42.3887,42.5352,13184809.0,577891630.0
2024-02-20,43.1212,43.4142,41.998,43.17,9200294.0,403040592.0
2024-02-21,42.877,46.0513,42.6817,44.4886,21998767.0,1012393791.0
2024-02-22,44.4397,45.2211,43.756,45.2211,10519127.0,480165099.0
2024-02-23,44.6351,46.0025,44.3421,44.8304,10229335.0,469735850.0
2024-02-26,44.2932,45.4653,44.0491,44.9769,9073405.0,418340149.0
2024-02-27,45.0746,45.5629,43.17,44.6839,16071221.0,725262448.0
2024-02-28,44.6839,45.4653,43.2189,43.3654,14104725.0,637989990.0
2024-02-29,42.9259,44.1956,42.8282,43.463,15095899.0,671572519.0
2024-03-01,42.7794,44.1956,42.2422,43.6095,22068307.0,980891614.0
2024-03-04,44.0491,44.5374,42.4863,43.9026,20858539.0,928528608.0
2024-03-05,43.2189,43.4142,42.0468,42.1445,16797960.0,731467343.0
2024-03-06,42.1933,45.5141,42.0468,45.1723,31918462.0,1455553162.0
2024-03-07,45.5141,46.3443,44.2444,44.7327,24062433.0,1107155782.0
2024-03-08,44.4397,46.3931,44.4397,45.6118,19150440.0,895053792.0
2024-03-11,45.6118,47.7605,45.5629,47.321,19842801.0,958870226.0
2024-03-12,47.8582,50.9348,47.614,50.1534,42801132.0,2170459378.0
2024-03-13,50.1534,52.351,49.9581,50.8371,30023438.0,1578322690.0
2024-03-14,50.6418,51.5208,49.0791,49.6651,25898611.0,1321676179.0
2024-03-15,48.4442,49.7627,47.4675,49.4697,30680220.0,1524628802.0
2024-03-18,48.6395,52.0091,48.6395,51.6185,28891580.0,1509292496.0
2024-03-19,51.1301,51.8626,50.0557,50.6418,18821471.0,980988358.0
2024-03-20,50.5929,51.2766,49.5674,51.0324,14299669.0,741817387.0
2024-03-21,52.2045,54.1579,49.4697,50.0557,52067187.0,2732107866.0
2024-03-22,49.3232,49.6651,47.5163,47.8582,24553896.0,1209602948.0
2024-03-25,47.907,48.8349,47.028,47.4675,20194685.0,984229852.0
